report;sys_time;sim_state;service_state;nr_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;nr_neighbors;cdma_neighbors;rssi_strongest;nstrong;tech;mcc;mnc;mnc_master;lac_tac_sid;long_cid;node_id_nid;cid_bid;psc_pci;nrtac;nrnci;nrpci;nrarfcn;rssi;rsrq;rssi_ev;ecio_ev;rssnr;nrssrsrp;nrssrsrq;nrsssinr;nrcsirsrp;nrcsirsrq;nrcsisinr;slev;ta;gps;accuracy;lat;long;altitude;speed;bearing;band;arfcn;bw;bwlist;thp_rx;thp_tx
78;20240209071310;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-13;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
79;20240209071315;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-13;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
80;20240209071320;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-102;-9;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
81;20240209071325;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-103;-9;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
82;20240209071330;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-103;-9;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
83;20240209071335;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-104;-13;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
84;20240209071340;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-105;-9;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
85;20240209071345;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-107;-11;2147483647;2147483647;9;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
86;20240209071350;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-108;-11;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
87;20240209071355;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-7;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
88;20240209071400;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-7;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
89;20240209071405;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-87;-7;2147483647;2147483647;25;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
90;20240209071410;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-7;2147483647;2147483647;22;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
91;20240209071415;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-85;-10;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
92;20240209071420;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-8;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
93;20240209071425;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-8;2147483647;2147483647;25;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
94;20240209071430;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401665;1569;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-9;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
