report;sys_time;sim_state;service_state;nr_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;nr_neighbors;cdma_neighbors;rssi_strongest;nstrong;tech;mcc;mnc;mnc_master;lac_tac_sid;long_cid;node_id_nid;cid_bid;psc_pci;nrtac;nrnci;nrpci;nrarfcn;rssi;rsrq;rssi_ev;ecio_ev;rssnr;nrssrsrp;nrssrsrq;nrsssinr;nrcsirsrp;nrcsirsrq;nrcsisinr;slev;ta;gps;accuracy;lat;long;altitude;speed;bearing;band;arfcn;bw;bwlist;thp_rx;thp_tx
56;20240202120300;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-87;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
57;20240202120305;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-87;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
58;20240202120310;READY;IN_SERVICE;NONE;Vodafone CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
59;20240202120315;READY;IN_SERVICE;NONE;Vodafone CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
60;20240202120320;READY;IN_SERVICE;NONE;Vodafone CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
61;20240202120325;READY;IN_SERVICE;NONE;Vodafone CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
62;20240202120330;READY;IN_SERVICE;NONE;Vodafone CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
63;20240202120335;READY;IN_SERVICE;NONE;Vodafone CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
64;20240202120340;READY;IN_SERVICE;NONE;Vodafone CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12348;2147483647;12348;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
65;20240202120345;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12347;2147483647;12347;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
66;20240202120350;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12347;2147483647;12347;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
67;20240202120355;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12347;2147483647;12347;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
68;20240202120400;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12347;2147483647;12347;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
69;20240202120405;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12347;2147483647;12347;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
70;20240202120410;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12347;2147483647;12347;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
71;20240202120415;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
72;20240202120420;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
73;20240202120425;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
74;20240202120430;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
75;20240202120435;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
76;20240202120440;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
77;20240202120445;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
78;20240202120450;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12345;2147483647;12345;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
79;20240202120455;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
80;20240202120500;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
81;20240202120505;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
82;20240202120510;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
83;20240202120515;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
84;20240202120520;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
85;20240202120525;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
86;20240202120530;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
87;20240202120535;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
88;20240202120540;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
89;20240202120545;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
90;20240202120550;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
91;20240202120555;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
92;20240202120600;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
93;20240202120605;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
94;20240202120610;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12346;2147483647;12346;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
95;20240202120615;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
96;20240202120620;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
97;20240202120625;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
98;20240202120630;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
99;20240202120635;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
100;20240202120640;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
101;20240202120645;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
102;20240202120650;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
103;20240202120655;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
104;20240202120700;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
105;20240202120705;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
106;20240202120710;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
107;20240202120715;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
108;20240202120720;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
109;20240202120725;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
110;20240202120730;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;N/A;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;GSM;230;3;2147483647;31014;12344;2147483647;12344;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-55;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;;0;0
